ufs_serial,position,split,health,reg_pred_die
S00788,1,train,0.0,0.003962734759541028
S00789,1,train,0.0,0.0036625852084998
S00791,1,train,0.0,0.0038924041153152616
S00792,1,train,0.0,0.0034928661041776867
S00793,1,train,0.0,0.0033958645927355934
S00794,1,train,0.0,0.003330075295442329
S00795,1,train,0.0,0.0037444829741942803
S00797,1,train,0.0,0.0034933353914675717
S00798,1,train,0.0,0.0024659472992790365
S00800,1,train,0.0,0.003575335025047404
S00801,1,train,0.0,0.0037058236684202016
S00803,1,train,0.0,0.0031297012437340515
S00805,1,train,0.0,0.002553792769698826
S00809,1,train,0.0,0.003907151581525577
S00815,1,train,0.0,0.0036294736921357795
S00816,1,train,0.0,0.003127244669810386
S00817,1,train,0.0,0.00359982700150421
S00818,1,train,0.0,0.0038681416355464955
S00819,1,train,0.0,0.0032597082836442345
S00820,1,train,0.0,0.003264838606539253
S00822,1,train,0.0,0.0035778793978829488
S00824,1,train,0.0,0.003473514692281049
S00826,1,train,0.0,0.0036104289732902008
S00827,1,train,0.0,0.0032321266504167848
S00828,1,train,0.0,0.0037244604588442553
S00829,1,train,0.0,0.003952089409281996
S00833,1,train,0.0,0.0017766054263083618
S00834,1,train,0.0,0.0008472321088473964
S00835,1,train,0.0,0.001017900879298602
S00836,1,train,0.0,0.0013669678997085396
S00837,1,train,0.0,0.0019314218816054041
S00839,1,train,0.0,0.0013320591078182036
S00842,1,train,0.0,0.0012956543259723837
S00843,1,train,0.0,0.002682042037866364
S00844,1,train,0.0,0.0012319184700124396
S00847,1,train,0.0,0.0017098688414482097
S00853,1,train,0.0,0.0018392153327803046
S00855,1,train,0.0,0.0012630866831827997
S00857,1,train,0.0,0.0013470180710746277
S00862,1,train,0.0,0.002081831754410307
S00864,1,train,0.0,0.0015235595145087384
S00865,1,train,0.0,0.0007587957183262916
S00866,1,train,0.0,0.0015527345337751223
S00867,1,train,0.0,0.0025627194652323177
S00868,1,train,0.0,0.0012251826722883938
S00869,1,train,0.0,0.003026466286734976
S00870,1,train,0.0,0.003301152395635193
S00872,1,train,0.0,0.002174559793361023
S00873,1,train,0.0,0.001882390279177674
S00874,1,train,0.0,0.0015209759322364924
S00876,1,train,0.0,0.001721662392089152
S00877,1,train,0.0,0.001951787950977097
S00879,1,train,0.0,0.0014783097070212466
S00881,1,train,0.0,0.002748003363829272
S00883,1,train,0.0,0.0035460075731136536
S00884,1,train,0.0,0.0026148203504090927
S00886,1,train,0.0,0.003128230619105742
S00888,1,train,0.0,0.0034531026479583675
S00889,1,train,0.0,0.0033096637699552905
S00895,1,train,0.0,0.0012534368686267449
S00897,1,train,0.0,0.0015715627363553676
S00898,1,train,0.0,0.0013330454214289223
S00899,1,train,0.0,0.0035378104251415996
S00901,1,train,0.0,0.0029588081613516684
S00905,1,train,0.0,0.00275930879495155
S00906,1,train,0.0,0.0036138046625948488
S00908,1,train,0.0,0.002481019797431714
S00909,1,train,0.0,0.002578857632428533
S00910,1,train,0.0,0.0026937162925593874
S00911,1,train,0.0,0.0021239911013648726
S00913,1,train,0.0,0.0028984057457296267
S00915,1,train,0.0,0.0037226010352851995
S00918,1,train,0.0,0.002030901362765899
S00919,1,train,0.0,0.0018037396003424387
S00920,1,train,0.0257126597340783,0.0034270594144972305
S00921,1,train,0.0,0.00250323720740296
S00925,1,train,0.0,0.004055767386706206
S00927,1,train,0.0,0.002624296774997086
S00928,1,train,0.0,0.0032200998961413
S00932,1,train,0.0,0.003114783115066817
S00934,1,train,0.0,0.0020567621669070786
S00935,1,train,0.0,0.0021015762787246735
S00937,1,train,0.0,0.004016174142227826
S00939,1,train,0.0,0.004084471106825477
S00940,1,train,0.0,0.0037941319043322042
S00942,1,train,0.0,0.003715376611058562
S00943,1,train,0.0,0.0039026763196449857
S00945,1,train,0.0,0.00408313639724332
S00946,1,train,0.0,0.003945693149627364
S00947,1,train,0.0,0.004307320990460273
S00949,1,train,0.0,0.003969076272573306
S00950,1,train,0.0,0.004166089126028421
S00951,1,train,0.0,0.004064205050029121
S00956,1,train,0.0,0.0032528743938111124
S00958,1,train,0.0,0.0029813523698459334
S00959,1,train,0.0,0.0034631510848628314
S00960,1,train,0.0,0.003870968912306341
S00962,1,train,0.0,0.003340834574810466
S00963,1,train,0.0,0.0026257477677113336
S00965,1,train,0.0,0.0032434285453450274
S00966,1,train,0.0,0.0038753691862381924
S00969,1,train,0.0,0.001118044539879086
S00970,1,train,0.0,0.0017990194737478261
S00973,1,train,0.0,0.004034488908362
S00975,1,train,0.0,0.0037610487454967437
S00977,1,train,0.0,0.004012158030769315
S00980,1,train,0.0,0.00320321747522801
S00982,1,train,0.0,0.00397103506065888
S00984,1,train,0.0,0.003396366775005819
S00985,1,train,0.0,0.003946764550104466
S00988,1,train,0.0,0.004408820806984728
S00989,1,train,0.0,0.003785612266581712
S00991,1,train,0.0,0.0035876409444245533
S00992,1,train,0.0,0.003954775100802533
S00996,1,train,0.0,0.0027068171933090903
S00999,1,train,0.0,0.003587194622360285
S01000,1,train,0.0,0.003449599785751894
S01001,1,train,0.0,0.003690092408628105
S01002,1,train,0.0,0.002372347722305925
S01003,1,train,0.0,0.0034081560204163087
S01004,1,train,0.0,0.0031294536619293303
S01005,1,train,0.0,0.0030356109047647247
S01006,1,train,0.0,0.0034722095393704866
S01008,1,train,0.0,0.0032036240843895353
S01009,1,train,0.0,0.00367070162101956
S01010,1,train,0.0,0.004038782036041295
S01011,1,train,0.0,0.0039120245538477915
S01012,1,train,0.0,0.0035510855469145426
S01014,1,train,0.0,0.002088681559238501
S01015,1,train,0.0,0.002578862860901037
S01017,1,train,0.0,0.002285662645362905
S01019,1,train,0.0,0.000718878258213811
S01020,1,train,0.0,0.0008194114852203852
S01026,1,train,0.0,0.0008982333694359022
S01028,1,train,0.0,0.0013020971517423412
S01029,1,train,0.0,0.0007151247180507783
S01030,1,train,0.0,0.0021173463205030577
S01031,1,train,0.0,0.001109878364963842
S01034,1,train,0.0,0.0008205115434458855
