ufs_serial,run_wf_xy,pred,health
S00738,0000015_6_60_26,0.0014754847456050285,0.0
S00740,0000015_3_43_17,0.000922082913872204,0.0
S00741,0000015_7_59_18,0.001452617864829545,0.0
S00742,0000015_10_33_14,0.0016050307006731232,0.0
S00747,0000015_4_27_25,0.0013420207295572917,0.0
S00748,0000022_10_52_22,0.0020311405247497283,0.0
S00752,0000022_14_45_13,0.001970937224548154,0.0
S00754,0000022_12_26_20,0.002309050118403454,0.0
S00755,0000027_5_59_16,0.0012632883825240383,0.0
S00757,0000025_14_40_19,0.0011225868948604085,0.0
S00758,0000025_11_45_31,0.0014549055548917706,0.0
S00761,0000025_14_62_23,0.001205708414462332,0.0
S00763,0000021_22_57_22,0.002744367080402758,0.0
S00769,0000021_17_52_30,0.0027242020130524122,0.0
S00771,0000021_14_25_19,0.0019507671585015209,0.0
S00772,0000016_9_52_21,0.003352252071285548,0.0
S00773,0000021_6_13_22,0.0019723173331540433,0.0
S00774,0000016_3_62_23,0.0032939701473377104,0.0
S00777,0000012_17_39_13,0.0026155026357086537,0.0
S00778,0000011_23_53_23,0.0019067034549114252,0.0
S00781,0000009_24_45_26,0.0017561613622743427,0.0
S00782,0000009_14_35_20,0.0019708449246058682,0.0
S00784,0000009_2_42_27,0.0022770380924833932,0.0
S00786,0000001_21_42_31,0.0019695883932081227,0.0
S00787,0000009_2_42_25,0.002339162952685562,0.0
S00788,0000008_22_19_26,0.002674345033694817,0.0
S00789,0000001_15_15_21,0.002836933913014556,0.0
S00791,0000002_18_51_19,0.0030292299762005497,0.0
S00792,0000002_21_56_28,0.002798845371225105,0.0
S00793,0000002_21_32_14,0.002368376253184674,0.0
