ufs_serial,prob,pred,health
S00303,0.2895467526095981,0.002460131038955425,0.0044147169073886
S00308,0.38351846596106093,0.0032585607457857554,0.0
S00309,0.24479593208953385,0.002079906147507328,0.0021791077496437
S00310,0.1574814152395056,0.0013380392430500116,0.0156605896916497
S00311,0.07847243427483339,0.0006667402397781466,0.0
S00312,0.11020172541321949,0.0009363278392593415,0.0022374990433228
S00313,0.1489887055467951,0.0012658810215138668,0.0
S00314,0.21674942389227875,0.0018416092758328023,0.0021928953719759
S00315,0.36821863043928366,0.0031285658488691,0.0021781336418657
S00316,0.1303291309366938,0.0011073401356006703,0.0
S00318,0.20362477778025692,0.0017300958536151973,0.0022137295775651
S00319,0.17405327774491314,0.0014788419042969995,0.0021892730027839
S00321,0.0931042819884707,0.0007910595850761498,0.0
S00323,0.29041015401177434,0.0024674669201885167,0.0
S00324,0.41025473771330645,0.0034857252068299163,0.002440437609255
S00325,0.6146187215856657,0.005222101717489186,0.0
S00326,0.41089636514844324,0.0034911767878074234,0.0
S00327,0.22796475763543766,0.0019369002449254212,0.0044787484736659
S00328,0.3968913354362074,0.0033721831952838017,0.0
S00329,0.31365974116886614,0.002665006801028351,0.0021770745724698
S00331,0.344121254985039,0.0029238227433842252,0.0
S00332,0.36197038600180664,0.003075477703548598,0.0
S00334,0.6722711953595921,0.005711945374603297,0.0072413089722295
S00335,0.34286985522336194,0.0029131902380354464,0.0
S00336,0.2485193493778779,0.0021115421246318553,0.0
S00339,0.36604794329678003,0.003110122627637968,0.0
S00340,0.16061658881848723,0.0013646772134801796,0.0
S00341,0.5147632142443288,0.0043736804148600756,0.0
S00342,0.18695361257153847,0.0015884494679594028,0.0239999227366672
S00343,0.39740807900585634,0.0033765737017682177,0.0071593200806683
S00344,0.5119650610921294,0.004349905935058679,0.0
S00347,0.48566218057906346,0.004126423778270766,0.0
S00349,0.5732009735249527,0.004870196242295754,0.0
S00350,0.4615174858845864,0.003921278625342478,0.0022072702240579
S00351,0.2243121180300929,0.0019058656296647124,0.0
S00352,0.48315373474153744,0.004105110793722268,0.0
S00354,0.5093598281783918,0.004327770600101441,0.0047855643499528
S00356,0.5136643359445412,0.004364343806561148,0.0
S00357,0.6359648567035693,0.005403468937435518,0.0
S00358,0.5301899808045593,0.004504753780054102,0.0
S00360,0.6201862958014336,0.005269406555193121,0.0
S00361,0.7502011556266939,0.006374076489491527,0.0024229128580134
S00362,0.5224423361168568,0.004438925995755951,0.0
S00363,0.4144845013460184,0.0035216633505199954,0.0
S00366,0.29855336869665405,0.0025366556609448727,0.0044445636815653
S00369,0.4423026399056696,0.003758019881891061,0.0
