ufs_serial,position,split,health,clf_proba
S18384,1,train,0.0,0.23386124433673294
S18499,1,train,0.0,0.6233368860856185
S18526,1,train,0.0201098021176731,0.5494718301485783
S18538,1,train,0.0053398485932668,0.34486471124281715
S18600,1,train,0.0,0.4605030062463828
S18644,1,train,0.0,0.7972481562827245
S18684,1,train,0.0085901632260643,0.35778708183801977
S18706,1,train,0.0076363692236101,0.7626029196138392
S18720,1,train,0.0093057800690287,0.7427414878573046
S18729,1,train,0.0197117241235348,0.5454068456845197
S18770,1,train,0.0133848619096993,0.2038141551859434
S18772,1,train,0.0,0.6891340420722979
S18815,1,train,0.0,0.3162360347627211
S18825,1,train,0.0098720147252587,0.24083504898938982
S18871,1,train,0.0100038915205109,0.47122083224674916
S18875,1,train,0.0053459139791885,0.4915279416253866
S18886,1,train,0.0118855060742827,0.5725289152249682
S18977,1,train,0.0,0.5433347775157874
S18995,1,train,0.0,0.4424532788670416
S19006,1,train,0.0,0.17522658697250906
S19204,1,train,0.0034073068564337,0.4038726339635114
S19232,1,train,0.0,0.05420166954195262
S19270,1,train,0.0034866182609,0.21185399225760995
S19299,1,train,0.0035217879628547,0.19775115032289903
S19352,1,train,0.0138172138297243,0.5020347762224375
S19390,1,train,0.0087575549329527,0.6080249776318056
S19411,1,train,0.0029244411492994,0.6637340412222343
S19441,1,train,0.0034087090114743,0.44008988046159225
S19449,1,train,0.0,0.24394922819855336
S19524,1,train,0.0,0.3605749282815542
S19562,1,train,0.0102973168963016,0.5633132924031072
S19579,1,train,0.0,0.3021618557284995
S19633,1,train,0.0,0.5652468392691737
