ufs_serial,run_wf_xy,pred,health
S00656,0000000_13_27_30,0.0022378893792574473,0.0
S00657,0000000_8_41_29,0.0018552409798513719,0.0
S00658,0000000_10_54_23,0.0013655671219450784,0.0
S00660,0000027_21_23_27,0.002980747999584698,0.0
S00661,0000015_1_32_29,0.001198179570912685,0.0
S00662,0000027_25_37_22,0.002705702773718518,0.0
S00664,0000027_23_34_13,0.001942570808777339,0.0
S00666,0000027_4_56_23,0.002574705664952837,0.0
S00667,0000027_8_46_30,0.002227845486921968,0.0
S00668,0000027_5_34_31,0.002788293372124324,0.0
S00670,0000027_10_43_22,0.002030818163341367,0.0
S00671,0000027_5_34_16,0.002178728800681497,0.0
S00673,0000027_14_18_25,0.0026303070003832496,0.0
S00676,0000025_8_43_23,0.0021308327567812983,0.0
S00677,0000025_8_49_17,0.0028284477220489293,0.0
S00679,0000016_18_52_25,0.0024619902169535275,0.0
S00683,0000016_24_17_17,0.003039222110913212,0.0
S00685,0000024_24_37_32,0.0021289409484820457,0.0
S00686,0000022_9_33_21,0.0028062535576531223,0.0
S00687,0000022_7_44_16,0.002330918392242042,0.0
S00689,0000020_1_45_26,0.002584540478571246,0.0
S00690,0000020_16_39_19,0.002222796090609936,0.0
S00691,0000020_16_34_26,0.00244394048172091,0.0
S00692,0000020_19_31_19,0.002113068327353808,0.0
S00693,0000020_24_61_18,0.001371094217738566,0.0
S00698,0000007_15_42_15,0.0029813303845828234,0.0
S00700,0000007_10_51_16,0.0032666122246329922,0.0
S00702,0000022_17_55_27,0.0014353725191423342,0.0
S00703,0000026_1_34_23,0.002249219425860746,0.0
S00705,0000022_21_39_30,0.002203862148710557,0.0
S00706,0000022_20_20_24,0.0016178661230637353,0.0
S00707,0000022_20_44_28,0.0015611464452396648,0.0
S00708,0000022_19_36_20,0.0028785283536613914,0.0
S00711,0000022_23_62_23,0.0015050944607806816,0.0
S00713,0000026_1_23_14,0.0020534125093137168,0.0
S00717,0000025_1_22_22,0.0025188949259706446,0.0
S00718,0000020_4_61_23,0.0025380520775660238,0.0
S00719,0000018_19_62_25,0.0031504666079500534,0.0
S00720,0000019_5_44_12,0.002038508290627515,0.0
S00722,0000020_4_62_17,0.0018714951313476872,0.0
S00726,0000020_2_27_19,0.002564504982841599,0.0
S00727,0000027_25_32_30,0.0024288850720605515,0.0
S00728,0000027_24_44_30,0.00310718668678997,0.0
S00729,0000027_19_63_22,0.0017493265596513331,0.0
S00731,0000027_15_59_25,0.0024688592055669366,0.0
S00732,0000027_19_32_20,0.0029914251103772206,0.0
S00733,0000027_20_51_21,0.002475478398302735,0.0
S00735,0000015_10_56_27,0.002035493544493029,0.0
S00736,0000015_1_37_28,0.0016774593181072546,0.0
S00737,0000015_10_44_31,0.002009252516793269,0.0
S00738,0000015_6_60_26,0.0018163615273813,0.0
S00740,0000015_3_43_17,0.0011446885982299563,0.0
S00741,0000015_7_59_18,0.0021595345982307894,0.0
S00742,0000015_10_33_14,0.0016279540653516937,0.0
S00747,0000015_4_27_25,0.001275046716244637,0.0
S00748,0000022_10_52_22,0.002296082109009059,0.0
S00752,0000022_14_45_13,0.0016310336461605682,0.0
S00754,0000022_12_26_20,0.0020518274706441105,0.0
S00755,0000027_5_59_16,0.002190602937028858,0.0
S00757,0000025_14_40_19,0.0027056924643990643,0.0
S00758,0000025_11_45_31,0.0026077071983496357,0.0
S00761,0000025_14_62_23,0.002106616413873525,0.0
S00763,0000021_22_57_22,0.0026355884026985407,0.0
S00769,0000021_17_52_30,0.0026647290954013893,0.0
S00771,0000021_14_25_19,0.002731456580819752,0.0
S00772,0000016_9_52_21,0.002964555971763921,0.0
S00773,0000021_6_13_22,0.002358329661989097,0.0
S00774,0000016_3_62_23,0.002754894492465378,0.0
S00777,0000012_17_39_13,0.002680957927097945,0.0
S00778,0000011_23_53_23,0.0026794318152906947,0.0
S00781,0000009_24_45_26,0.002519290036931511,0.0
S00782,0000009_14_35_20,0.001339017554625048,0.0
S00784,0000009_2_42_27,0.003089249575783241,0.0
S00786,0000001_21_42_31,0.004117668022018877,0.0
S00787,0000009_2_42_25,0.002754766458934869,0.0
S00788,0000008_22_19_26,0.0032872847341033325,0.0
S00789,0000001_15_15_21,0.003050516506321875,0.0
S00791,0000002_18_51_19,0.0036020539235884076,0.0
S00792,0000002_21_56_28,0.0024429955886638936,0.0
S00793,0000002_21_32_14,0.0021856478831787005,0.0
