ufs_serial,run_wf_xy,pred,health
S00754,0000022_12_26_20,0.00832785966259368,0.0
S00755,0000027_5_59_16,0.0038994352538254838,0.0
S00757,0000025_14_40_19,0.004333694748065581,0.0
S00758,0000025_11_45_31,0.009754732458117348,0.0
S00761,0000025_14_62_23,0.0032319150931124137,0.0
S00763,0000021_22_57_22,0.006073026447773524,0.0
S00769,0000021_17_52_30,0.007289374622449426,0.0
S00771,0000021_14_25_19,0.010685294994639612,0.0
S00772,0000016_9_52_21,0.0063035958351707125,0.0
S00773,0000021_6_13_22,0.005155602497548698,0.0
S00774,0000016_3_62_23,0.007285372568543985,0.0
S00777,0000012_17_39_13,0.007241939225462312,0.0
S00778,0000011_23_53_23,0.004701847824044767,0.0
S00781,0000009_24_45_26,0.00508072544296176,0.0
S00782,0000009_14_35_20,0.007267447552700995,0.0
S00784,0000009_2_42_27,0.007711705383794617,0.0
S00786,0000001_21_42_31,0.004951065134031031,0.0
S00787,0000009_2_42_25,0.005191049744241601,0.0
S00788,0000008_22_19_26,0.00858821384563947,0.0
S00789,0000001_15_15_21,0.006691871195307185,0.0
S00791,0000002_18_51_19,0.0065036112809381715,0.0
S00792,0000002_21_56_28,0.003836886832110919,0.0
S00793,0000002_21_32_14,0.004864796352797799,0.0
S00794,0000002_15_61_20,0.006022645647041198,0.0
S00795,0000002_2_48_19,0.0064431039720004675,0.0
S00797,0000023_22_51_26,0.007945010159808497,0.0
S00798,0000021_22_15_17,0.01536096460034496,0.0
S00800,0000023_7_20_16,0.005028784396714003,0.0
S00801,0000023_18_17_26,0.006074680641547739,0.0
S00803,0000023_22_23_18,0.008142183820265079,0.0
S00805,0000023_21_57_28,0.006723446500821301,0.0
S00809,0000007_19_19_25,0.006389880787448405,0.0
