run_id,wafer_no,total_dies,risk_dies,avg_ppm,total_units,risk_units
267,12,80,25,829.4,0,0
267,13,80,25,829.4,0,0
267,14,100,23,775.2,0,0
267,15,80,25,829.4,0,0
267,16,84,45,837.0,0,0
267,17,96,5,760.5,0,0
267,18,80,25,829.4,0,0
267,19,76,3,782.1,0,0
267,20,100,3,789.7,0,0
267,21,76,47,849.6,0,0
267,22,68,10,757.2,0,0
267,23,76,47,849.6,0,0
267,24,96,5,760.5,0,0
267,25,96,41,777.0,0,0
268,1,68,0,168.2,0,0
268,2,100,0,238.7,0,0
268,3,56,0,211.1,0,0
268,4,56,0,211.1,0,0
268,5,100,0,172.7,0,0
268,6,100,0,172.7,0,0
268,7,88,0,109.4,0,0
268,8,84,0,150.3,0,0
268,9,88,0,109.4,0,0
268,10,56,0,211.1,0,0
268,11,96,0,231.7,0,0
268,12,88,0,109.4,0,0
268,13,100,0,238.7,0,0
268,14,96,0,127.5,0,0
268,15,92,1,407.0,0,0
268,16,72,0,165.0,0,0
268,17,76,0,339.1,0,0
268,18,92,0,176.3,0,0
268,19,92,1,407.0,0,0
268,20,92,0,176.3,0,0
268,21,88,0,109.4,0,0
268,22,96,0,231.7,0,0
268,23,68,0,133.7,0,0
268,24,100,0,172.7,0,0
268,25,100,0,172.7,0,0
269,1,76,0,699.5,0,0
269,2,84,0,735.5,0,0
269,3,28,0,692.7,0,0
269,4,84,0,598.1,0,0
269,5,56,0,759.0,0,0
269,6,68,0,761.6,0,0
269,7,72,0,693.5,0,0
269,8,72,0,582.1,0,0
269,9,68,0,761.6,0,0
269,10,68,0,761.6,0,0
269,11,72,0,744.2,0,0
269,12,72,0,714.5,0,0
269,13,72,0,714.5,0,0
269,14,84,0,598.1,0,0
269,15,72,0,582.1,0,0
269,16,56,0,759.0,0,0
269,17,56,3,760.4,0,0
269,18,56,0,759.0,0,0
269,19,96,0,732.6,0,0
269,20,96,0,769.0,0,0
269,21,56,3,760.4,0,0
269,22,84,0,773.9,0,0
269,23,96,0,769.0,0,0
269,24,88,0,750.8,0,0
269,25,84,0,598.1,0,0
270,1,116,0,688.1,0,0
270,2,88,0,680.4,0,0
270,3,124,0,676.2,0,0
270,4,124,0,676.2,0,0
270,5,124,0,676.2,0,0
270,6,104,0,712.4,0,0
270,7,52,0,632.2,0,0
270,8,52,0,632.2,0,0
270,9,88,0,680.4,0,0
270,10,116,0,688.1,0,0
270,11,124,0,676.2,0,0
270,12,92,0,163.8,0,0
270,13,116,0,688.1,0,0
270,14,52,0,632.2,0,0
270,15,92,0,163.8,0,0
270,16,124,0,676.2,0,0
270,17,52,0,632.2,0,0
270,18,92,0,163.8,0,0
270,19,116,0,688.1,0,0
270,20,92,0,163.8,0,0
270,21,88,0,680.4,0,0
270,22,88,0,680.4,0,0
270,23,52,0,632.2,0,0
270,24,92,0,163.8,0,0
270,25,52,0,632.2,0,0
271,1,48,0,526.3,0,0
271,2,72,0,687.8,0,0
271,3,68,0,677.7,0,0
271,4,72,0,723.0,0,0
271,5,76,0,642.3,0,0
271,6,56,0,760.3,0,0
271,7,76,0,642.3,0,0
271,8,56,0,760.3,0,0
271,9,48,0,526.3,0,0
271,10,76,0,642.3,0,0
271,11,44,0,586.5,0,0
271,12,72,0,723.0,0,0
271,13,92,0,318.4,0,0
271,14,56,0,760.3,0,0
271,15,72,0,723.0,0,0
271,16,48,0,526.3,0,0
271,17,48,0,526.3,0,0
271,18,68,0,677.7,0,0
271,19,72,0,723.0,0,0
271,20,36,0,422.5,0,0
271,21,60,0,621.7,0,0
271,22,60,0,621.7,0,0
271,23,68,0,677.7,0,0
271,24,64,0,360.9,0,0
271,25,68,0,677.7,0,0
272,1,100,0,705.6,0,0
272,2,104,0,426.5,0,0
272,3,100,0,705.6,0,0
272,4,72,0,726.6,0,0
272,5,104,0,426.5,0,0
272,6,72,0,692.9,0,0
272,7,92,0,700.9,0,0
272,8,104,0,426.5,0,0
272,9,64,0,720.3,0,0
272,10,92,0,700.9,0,0
272,11,68,0,761.1,0,0
272,12,80,0,700.4,0,0
272,13,92,0,700.9,0,0
272,14,92,0,700.9,0,0
272,15,64,0,597.6,0,0
272,16,68,0,761.1,0,0
272,17,80,0,700.4,0,0
272,18,88,0,683.1,0,0
272,19,92,0,700.9,0,0
272,20,88,0,690.3,0,0
272,21,80,0,700.4,0,0
272,22,64,0,720.3,0,0
272,23,80,0,700.4,0,0
272,24,88,0,690.3,0,0
272,25,88,0,683.1,0,0
273,1,100,0,673.2,0,0
273,2,100,0,673.2,0,0
273,3,72,0,693.5,0,0
273,4,68,0,761.6,0,0
273,5,60,0,717.8,0,0
273,6,72,0,582.1,0,0
273,7,84,0,735.5,0,0
273,8,96,0,732.6,0,0
273,9,56,3,760.4,0,0
273,10,84,0,766.9,0,0
273,11,56,3,760.4,0,0
273,12,104,0,657.4,0,0
273,13,84,0,598.1,0,0
273,14,100,0,673.2,0,0
273,15,80,0,669.8,0,0
273,16,84,0,598.1,0,0
273,17,72,0,582.1,0,0
273,18,84,0,598.1,0,0
273,19,76,0,699.5,0,0
273,20,84,0,773.9,0,0
273,21,76,0,699.5,0,0
273,22,84,0,735.5,0,0
273,23,88,0,750.8,0,0
273,24,84,0,598.1,0,0
273,25,100,0,673.2,0,0
274,1,96,0,713.9,0,0
274,2,96,0,713.9,0,0
274,3,84,0,271.9,0,0
274,4,104,0,546.6,0,0
274,5,84,0,731.0,0,0
274,6,96,0,713.9,0,0
274,7,84,0,731.0,0,0
274,8,56,0,747.9,0,0
274,9,96,0,713.9,0,0
274,10,60,0,693.4,0,0
274,11,136,0,715.7,0,0
274,12,104,0,546.6,0,0
274,13,84,0,271.9,0,0
274,14,84,0,731.0,0,0
274,15,136,0,715.7,0,0
274,16,128,0,722.1,0,0
274,17,56,0,747.9,0,0
274,18,60,0,693.4,0,0
274,19,56,0,747.9,0,0
274,20,96,0,713.9,0,0
274,21,136,0,715.7,0,0
274,22,56,0,747.9,0,0
274,23,84,0,271.9,0,0
274,24,104,0,546.6,0,0
274,25,136,0,715.7,0,0
275,1,72,0,692.9,0,0
275,2,80,0,700.4,0,0
275,3,88,0,683.1,0,0
275,4,100,0,705.6,0,0
275,5,72,0,726.6,0,0
275,6,76,0,726.2,0,0
275,7,64,0,597.6,0,0
275,8,72,0,726.6,0,0
275,9,76,0,726.2,0,0
275,10,64,0,720.3,0,0
275,11,64,0,597.6,0,0
275,12,80,0,700.4,0,0
275,13,100,0,705.6,0,0
275,14,92,0,700.9,0,0
275,15,88,0,683.1,0,0
275,16,92,0,700.9,0,0
275,17,64,0,720.3,0,0
275,18,88,0,683.1,0,0
275,19,72,0,692.9,0,0
275,20,92,0,700.9,0,0
275,21,72,0,692.9,0,0
275,22,76,0,726.2,0,0
275,23,84,0,769.9,0,0
275,24,72,0,726.6,0,0
275,25,72,0,726.6,0,0
276,1,84,52,837.8,0,0
276,2,76,71,880.4,0,0
276,3,92,43,833.1,0,0
276,4,72,64,868.0,0,0
276,5,64,45,851.9,0,0
276,6,88,83,889.4,0,0
276,7,84,46,842.9,0,0
276,8,100,75,848.6,0,0
276,9,72,64,868.0,0,0
276,10,96,42,828.5,0,0
276,11,60,52,867.3,0,0
276,12,84,80,885.4,0,0
276,13,116,84,856.9,0,0
276,14,84,80,885.4,0,0
276,15,84,52,837.8,0,0
276,16,72,64,868.0,0,0
276,17,92,43,833.1,0,0
276,18,96,42,828.5,0,0
276,19,72,64,868.0,0,0
276,20,116,39,831.3,0,0
276,21,60,35,849.4,0,0
276,22,88,67,866.7,0,0
276,23,100,75,848.6,0,0
276,24,84,80,885.4,0,0
276,25,96,42,828.5,0,0
277,1,104,0,482.1,0,0
277,2,112,0,664.9,0,0
277,3,68,0,563.7,0,0
277,4,92,0,527.9,0,0
277,5,104,0,482.1,0,0
277,6,92,0,527.9,0,0
277,7,112,0,664.9,0,0
277,8,92,0,616.4,0,0
277,9,112,0,510.5,0,0
277,10,84,0,391.7,0,0
277,11,104,0,497.5,0,0
277,12,56,0,464.7,0,0
277,13,92,0,527.9,0,0
277,14,60,0,235.1,0,0
277,15,92,0,527.9,0,0
277,16,40,0,379.8,0,0
277,17,72,0,349.6,0,0
277,18,92,0,684.6,0,0
277,19,92,0,616.4,0,0
277,20,112,0,510.5,0,0
277,21,44,0,614.0,0,0
277,22,88,0,480.0,0,0
277,23,112,0,664.9,0,0
277,24,92,0,387.6,0,0
277,25,56,0,464.7,0,0
278,1,92,0,318.4,0,0
278,2,72,0,723.0,0,0
278,3,68,0,677.7,0,0
278,4,92,0,318.4,0,0
278,5,56,0,760.3,0,0
278,6,36,0,422.5,0,0
278,7,44,0,586.5,0,0
278,8,48,0,526.3,0,0
278,9,76,0,642.3,0,0
278,10,76,0,642.3,0,0
278,11,92,0,414.3,0,0
278,12,92,0,318.4,0,0
278,13,36,0,422.5,0,0
278,14,92,0,414.3,0,0
278,15,92,0,318.4,0,0
278,16,40,21,781.4,0,0
278,17,48,0,526.3,0,0
278,18,92,0,414.3,0,0
278,19,44,0,586.5,0,0
278,20,56,0,760.3,0,0
278,21,56,0,760.3,0,0
278,22,72,0,687.8,0,0
278,23,76,0,642.3,0,0
278,24,40,21,781.4,0,0
278,25,48,0,526.3,0,0
279,1,84,0,738.1,0,0
279,2,104,3,791.7,0,0
279,3,104,3,791.7,0,0
279,4,92,33,812.9,0,0
279,5,84,8,786.0,0,0
279,6,84,0,738.1,0,0
279,7,120,0,734.3,0,0
279,8,96,0,765.6,0,0
279,9,100,0,401.1,0,0
279,10,76,1,790.2,0,0
279,11,108,21,824.1,0,0
279,12,104,3,791.7,0,0
279,13,100,0,401.1,0,0
279,14,80,0,778.5,0,0
279,15,72,3,791.2,0,0
279,16,76,0,185.7,0,0
279,17,68,0,360.1,0,0
279,18,100,0,401.1,0,0
279,19,96,0,765.6,0,0
279,20,104,3,791.7,0,0
279,21,84,8,786.0,0,0
279,22,76,0,185.7,0,0
279,23,104,0,328.9,0,0
279,24,96,0,765.6,0,0
279,25,76,0,185.7,0,0
280,1,64,0,597.6,0,0
280,2,64,0,720.3,0,0
280,3,68,0,761.1,0,0
280,4,72,0,726.6,0,0
280,5,64,0,720.3,0,0
280,6,92,0,700.9,0,0
280,7,88,0,690.3,0,0
280,8,64,0,720.3,0,0
280,9,92,0,700.9,0,0
280,10,64,0,597.6,0,0
280,11,92,0,700.9,0,0
280,12,68,0,761.1,0,0
280,13,92,0,700.9,0,0
280,14,100,0,705.6,0,0
280,15,92,0,700.9,0,0
280,16,80,0,700.4,0,0
280,17,100,0,705.6,0,0
280,18,72,0,692.9,0,0
280,19,68,0,761.1,0,0
280,20,76,0,726.2,0,0
280,21,64,0,720.3,0,0
280,22,64,0,597.6,0,0
280,23,64,0,597.6,0,0
280,24,72,0,692.9,0,0
280,25,104,0,426.5,0,0
281,1,76,71,880.4,0,0
281,2,80,62,858.1,0,0
281,3,72,64,868.0,0,0
281,4,92,65,838.2,0,0
281,5,84,52,837.8,0,0
281,6,80,62,858.1,0,0
281,7,92,43,833.1,0,0
281,8,76,71,880.4,0,0
281,9,60,7,803.0,0,0
281,10,92,65,838.2,0,0
281,11,100,75,848.6,0,0
281,12,60,52,867.3,0,0
281,13,88,67,866.7,0,0
281,14,100,75,848.6,0,0
281,15,80,62,858.1,0,0
281,16,84,46,842.9,0,0
281,17,84,46,842.9,0,0
281,18,80,62,858.1,0,0
281,19,116,39,831.3,0,0
281,20,76,71,880.4,0,0
281,21,76,71,880.4,0,0
281,22,80,62,858.1,0,0
281,23,64,45,851.9,0,0
281,24,80,38,812.5,0,0
281,25,80,62,858.1,0,0
282,1,68,0,175.4,0,0
282,2,76,0,191.0,0,0
282,3,100,0,183.3,0,0
282,4,68,0,638.4,0,0
282,5,60,0,751.2,0,0
282,6,68,0,638.4,0,0
282,7,96,0,216.6,0,0
282,8,68,0,175.4,0,0
282,9,116,0,677.7,0,0
282,10,76,0,191.0,0,0
282,11,80,0,670.1,0,0
282,12,76,0,191.0,0,0
282,13,68,0,638.4,0,0
282,14,60,0,512.4,0,0
282,15,80,0,670.1,0,0
282,16,96,0,672.8,0,0
282,17,40,0,515.9,0,0
282,18,116,0,677.7,0,0
282,19,84,0,717.1,0,0
282,20,100,0,183.3,0,0
282,21,84,0,174.5,0,0
282,22,84,0,174.5,0,0
282,23,100,0,183.3,0,0
282,24,68,0,197.9,0,0
282,25,68,0,197.9,0,0
283,1,72,6,198.6,0,0
283,2,84,1,153.2,0,0
283,3,64,0,221.9,0,0
283,4,104,0,198.7,0,0
283,5,104,0,198.7,0,0
283,6,84,1,153.2,0,0
283,7,72,0,267.6,0,0
283,8,84,1,153.2,0,0
283,9,100,0,210.8,0,0
283,10,72,6,198.6,0,0
283,11,100,0,210.8,0,0
283,12,60,0,252.5,0,0
283,13,60,9,268.7,0,0
283,14,104,0,198.7,0,0
283,15,104,4,162.5,0,0
283,16,104,4,162.5,0,0
283,17,100,0,202.1,0,0
283,18,60,0,252.5,0,0
283,19,44,0,175.5,0,0
283,20,76,6,188.6,0,0
283,21,108,6,197.5,0,0
283,22,100,0,202.1,0,0
283,23,68,0,197.0,0,0
283,24,72,6,198.6,0,0
283,25,68,0,197.0,0,0
284,1,68,0,761.6,0,0
284,2,76,0,699.5,0,0
284,3,84,0,735.5,0,0
284,4,72,0,744.2,0,0
284,5,72,0,714.5,0,0
284,6,84,0,598.1,0,0
284,7,88,0,750.8,0,0
284,8,76,0,699.5,0,0
284,9,104,0,711.2,0,0
284,10,104,0,711.2,0,0
284,11,104,0,711.2,0,0
284,12,104,0,657.4,0,0
284,13,72,0,693.5,0,0
284,14,60,0,717.8,0,0
284,15,68,0,761.6,0,0
284,16,72,0,693.5,0,0
284,17,104,0,711.2,0,0
284,18,96,0,769.0,0,0
284,19,84,0,735.5,0,0
284,20,84,0,598.1,0,0
284,21,84,0,598.1,0,0
284,22,104,0,657.4,0,0
284,23,84,0,773.9,0,0
284,24,28,0,692.7,0,0
284,25,72,0,582.1,0,0
285,1,52,0,629.2,0,0
285,2,72,0,732.7,0,0
285,3,44,0,762.2,0,0
285,4,88,0,705.8,0,0
285,5,44,0,762.2,0,0
285,6,44,0,762.2,0,0
285,7,72,0,732.7,0,0
285,8,72,0,732.7,0,0
285,9,52,0,629.2,0,0
285,10,44,0,762.2,0,0
285,11,72,0,732.7,0,0
285,12,72,0,732.7,0,0
285,13,52,0,629.2,0,0
285,14,72,0,732.7,0,0
285,15,88,0,705.8,0,0
285,16,88,0,705.8,0,0
285,17,88,0,705.8,0,0
285,18,72,0,732.7,0,0
285,19,72,0,732.7,0,0
285,20,52,0,629.2,0,0
285,21,44,0,762.2,0,0
285,22,44,0,762.2,0,0
285,23,52,0,629.2,0,0
285,24,88,0,705.8,0,0
285,25,88,0,705.8,0,0
286,1,92,0,785.0,0,0
286,2,80,0,326.7,0,0
286,3,64,15,819.5,0,0
286,4,96,0,307.0,0,0
286,5,88,0,726.3,0,0
286,6,60,0,754.4,0,0
286,7,60,0,754.4,0,0
286,8,64,15,819.5,0,0
286,9,80,0,760.5,0,0
286,10,88,0,726.3,0,0
286,11,80,0,760.5,0,0
286,12,48,0,344.0,0,0
286,13,72,0,314.2,0,0
286,14,48,0,344.0,0,0
286,15,64,15,819.5,0,0
286,16,96,0,307.0,0,0
286,17,92,0,724.0,0,0
286,18,96,0,307.0,0,0
286,19,80,0,760.5,0,0
286,20,80,0,760.5,0,0
286,21,92,0,785.0,0,0
286,22,92,2,779.7,0,0
286,23,80,0,760.5,0,0
286,24,92,2,779.7,0,0
286,25,92,2,779.7,0,0
287,1,92,1,308.3,0,0
287,2,76,6,188.6,0,0
287,3,80,6,196.9,0,0
287,4,88,23,351.0,0,0
287,5,44,0,175.5,0,0
287,6,100,0,210.8,0,0
287,7,104,4,162.5,0,0
287,8,92,1,308.3,0,0
287,9,44,0,175.5,0,0
287,10,100,0,202.1,0,0
287,11,80,6,196.9,0,0
287,12,100,0,202.1,0,0
287,13,68,0,164.1,0,0
287,14,84,1,153.2,0,0
287,15,80,6,196.9,0,0
287,16,104,0,198.7,0,0
287,17,84,1,153.2,0,0
287,18,60,2,279.3,0,0
287,19,76,6,188.6,0,0
287,20,44,0,175.5,0,0
287,21,88,23,351.0,0,0
287,22,100,0,210.8,0,0
287,23,104,0,198.7,0,0
287,24,72,0,267.6,0,0
287,25,72,0,267.6,0,0
288,1,84,0,773.9,0,0
288,2,72,0,693.5,0,0
288,3,84,0,735.5,0,0
288,4,100,0,673.2,0,0
288,5,96,0,769.0,0,0
288,6,72,0,693.5,0,0
288,7,84,0,773.9,0,0
288,8,84,0,773.9,0,0
288,9,76,0,699.5,0,0
288,10,68,0,761.6,0,0
288,11,84,0,735.5,0,0
288,12,76,0,699.5,0,0
288,13,72,0,582.1,0,0
288,14,68,0,761.6,0,0
288,15,96,0,769.0,0,0
288,16,96,0,769.0,0,0
288,17,96,0,769.0,0,0
288,18,96,0,769.0,0,0
288,19,28,0,692.7,0,0
288,20,84,0,598.1,0,0
288,21,72,0,744.2,0,0
288,22,72,0,714.5,0,0
288,23,84,0,598.1,0,0
288,24,68,0,761.6,0,0
288,25,60,0,717.8,0,0
289,1,64,0,360.9,0,0
289,2,72,0,687.8,0,0
289,3,76,0,642.3,0,0
289,4,68,0,677.7,0,0
289,5,36,0,422.5,0,0
289,6,60,0,621.7,0,0
289,7,40,21,781.4,0,0
289,8,76,0,642.3,0,0
289,9,56,0,760.3,0,0
289,10,56,0,760.3,0,0
289,11,68,0,677.7,0,0
289,12,40,21,781.4,0,0
289,13,68,0,677.7,0,0
289,14,40,21,781.4,0,0
289,15,92,0,318.4,0,0
289,16,40,21,781.4,0,0
289,17,92,0,318.4,0,0
289,18,76,0,642.3,0,0
289,19,92,0,414.3,0,0
289,20,92,0,414.3,0,0
289,21,40,21,781.4,0,0
289,22,76,0,642.3,0,0
289,23,72,0,687.8,0,0
289,24,40,21,781.4,0,0
289,25,68,0,677.7,0,0
290,1,92,0,750.0,0,0
290,2,92,0,750.0,0,0
290,3,92,0,750.0,0,0
290,4,96,22,805.3,0,0
290,5,72,2,761.7,0,0
290,6,96,41,835.6,0,0
290,7,68,11,779.8,0,0
290,8,84,15,813.4,0,0
290,9,52,0,788.0,0,0
290,10,68,11,779.8,0,0
290,11,96,41,835.6,0,0
290,12,92,0,750.0,0,0
290,13,92,0,750.0,0,0
290,14,84,15,813.4,0,0
290,15,72,2,761.7,0,0
290,16,92,40,839.9,0,0
290,17,92,0,750.0,0,0
290,18,72,2,761.7,0,0
290,19,72,2,761.7,0,0
290,20,92,0,750.0,0,0
290,21,96,25,811.2,0,0
290,22,68,11,779.8,0,0
290,23,52,0,788.0,0,0
290,24,64,0,724.8,0,0
290,25,96,41,835.6,0,0
291,1,60,37,849.3,0,0
291,2,68,0,623.3,0,0
291,3,88,55,855.3,0,0
291,4,60,37,849.3,0,0
291,5,100,37,834.1,0,0
291,6,84,57,858.6,0,0
291,7,72,61,864.8,0,0
291,8,84,9,795.5,0,0
291,9,92,74,857.2,0,0
291,10,68,0,623.3,0,0
291,11,84,9,795.5,0,0
291,12,116,94,864.6,0,0
291,13,72,61,864.8,0,0
291,14,40,19,836.3,0,0
291,15,64,41,856.0,0,0
291,16,92,70,863.5,0,0
291,17,68,0,623.3,0,0
291,18,88,55,855.3,0,0
291,19,116,94,864.6,0,0
291,20,92,42,837.3,0,0
291,21,52,41,864.8,0,0
291,22,84,9,795.5,0,0
291,23,88,55,855.3,0,0
291,24,92,74,857.2,0,0
291,25,92,70,863.5,0,0
292,1,136,0,715.7,0,0
292,2,96,0,713.9,0,0
292,3,84,0,731.0,0,0
292,4,104,0,546.6,0,0
292,5,60,0,693.4,0,0
292,6,60,0,693.4,0,0
292,7,56,0,747.9,0,0
292,8,128,0,722.1,0,0
292,9,84,0,271.9,0,0
292,10,56,0,747.9,0,0
292,11,136,0,715.7,0,0
292,12,96,0,713.9,0,0
292,13,84,0,731.0,0,0
292,14,96,0,713.9,0,0
292,15,136,0,715.7,0,0
292,16,84,0,731.0,0,0
292,17,128,0,722.1,0,0
292,18,84,0,731.0,0,0
292,19,60,0,693.4,0,0
292,20,96,0,713.9,0,0
292,21,136,0,715.7,0,0
292,22,84,0,271.9,0,0
292,23,136,0,715.7,0,0
292,24,60,0,693.4,0,0
292,25,128,0,722.1,0,0
293,1,80,0,326.7,0,0
293,2,96,0,307.0,0,0
293,3,92,0,724.0,0,0
293,4,72,0,191.0,0,0
293,5,96,0,307.0,0,0
293,6,92,0,735.8,0,0
293,7,92,0,785.0,0,0
293,8,92,0,785.0,0,0
293,9,76,0,210.3,0,0
293,10,92,0,785.0,0,0
293,11,80,0,303.4,0,0
293,12,60,0,754.4,0,0
293,13,80,0,326.7,0,0
293,14,72,0,191.0,0,0
293,15,72,0,191.0,0,0
293,16,92,0,724.0,0,0
293,17,64,15,819.5,0,0
293,18,92,0,724.0,0,0
293,19,48,0,344.0,0,0
293,20,64,15,819.5,0,0
293,21,76,0,210.3,0,0
293,22,80,0,760.5,0,0
293,23,80,0,326.7,0,0
293,24,60,0,754.4,0,0
293,25,48,0,344.0,0,0
294,1,84,0,174.5,0,0
294,2,100,0,183.3,0,0
294,3,68,0,138.7,0,0
294,4,68,0,175.4,0,0
294,5,68,0,197.9,0,0
294,6,68,0,197.9,0,0
294,7,84,0,174.5,0,0
294,8,68,0,638.4,0,0
294,9,96,0,672.8,0,0
294,10,84,0,717.1,0,0
294,11,80,0,643.0,0,0
294,12,68,0,197.9,0,0
294,13,68,0,638.4,0,0
294,14,96,0,148.0,0,0
294,15,72,0,706.0,0,0
294,16,68,0,138.7,0,0
294,17,72,0,706.0,0,0
294,18,68,0,638.4,0,0
294,19,68,0,138.7,0,0
294,20,80,0,670.1,0,0
294,21,72,0,706.0,0,0
294,22,96,0,672.8,0,0
294,23,40,0,515.9,0,0
294,24,96,0,672.8,0,0
294,25,80,0,643.0,0,0
295,1,80,0,438.9,0,0
295,2,64,0,692.2,0,0
295,3,64,0,725.3,0,0
295,4,60,5,822.2,0,0
295,5,68,0,726.1,0,0
295,6,64,0,725.3,0,0
295,7,88,0,468.9,0,0
295,8,68,0,726.1,0,0
295,9,60,5,822.2,0,0
295,10,88,0,468.9,0,0
295,11,92,0,702.4,0,0
295,12,64,0,692.2,0,0
295,13,88,0,468.9,0,0
295,14,64,0,725.3,0,0
295,15,60,5,822.2,0,0
295,16,80,0,438.9,0,0
295,17,64,0,692.2,0,0
295,18,64,0,725.3,0,0
295,19,64,0,725.3,0,0
295,20,64,0,725.3,0,0
295,21,84,0,214.7,0,0
295,22,68,0,726.1,0,0
295,23,76,0,739.0,0,0
295,24,76,0,739.0,0,0
295,25,84,0,214.7,0,0
296,1,84,0,731.0,0,0
296,2,96,0,713.9,0,0
296,3,136,0,715.7,0,0
296,4,128,0,722.1,0,0
296,5,96,0,713.9,0,0
296,6,84,0,271.9,0,0
296,7,60,0,693.4,0,0
296,8,84,0,271.9,0,0
296,9,96,0,713.9,0,0
296,10,136,0,715.7,0,0
296,11,84,0,271.9,0,0
296,12,84,0,731.0,0,0
296,13,60,0,693.4,0,0
296,14,104,0,546.6,0,0
296,15,136,0,715.7,0,0
296,16,128,0,722.1,0,0
296,17,136,0,715.7,0,0
296,18,104,0,546.6,0,0
296,19,84,0,271.9,0,0
296,20,60,0,693.4,0,0
296,21,136,0,715.7,0,0
296,22,104,0,546.6,0,0
296,23,84,0,271.9,0,0
296,24,136,0,715.7,0,0
296,25,104,0,546.6,0,0
297,1,84,0,271.9,0,0
297,2,128,0,722.1,0,0
297,3,136,0,715.7,0,0
297,4,136,0,715.7,0,0
297,5,84,0,731.0,0,0
297,6,56,0,747.9,0,0
297,7,96,0,713.9,0,0
297,8,104,0,546.6,0,0
297,9,128,0,722.1,0,0
297,10,136,0,715.7,0,0
297,11,56,0,747.9,0,0
297,12,104,0,546.6,0,0
297,13,136,0,715.7,0,0
297,14,136,0,715.7,0,0
297,15,60,0,693.4,0,0
297,16,136,0,715.7,0,0
297,17,96,0,713.9,0,0
297,18,136,0,715.7,0,0
297,19,104,0,546.6,0,0
297,20,60,0,693.4,0,0
297,21,84,0,731.0,0,0
297,22,56,0,747.9,0,0
297,23,56,0,747.9,0,0
297,24,128,0,722.1,0,0
297,25,84,0,731.0,0,0
298,1,72,0,732.7,0,0
298,2,72,0,732.7,0,0
298,3,44,0,762.2,0,0
298,4,44,0,762.2,0,0
298,5,52,0,629.2,0,0
298,6,44,0,762.2,0,0
298,7,72,0,732.7,0,0
298,8,72,0,732.7,0,0
298,9,52,0,629.2,0,0
298,10,88,0,705.8,0,0
298,11,52,0,629.2,0,0
298,12,52,0,629.2,0,0
298,13,72,0,732.7,0,0
298,14,52,0,629.2,0,0
298,15,44,0,762.2,0,0
298,16,44,0,762.2,0,0
298,17,44,0,762.2,0,0
298,18,44,0,762.2,0,0
298,19,88,0,705.8,0,0
298,20,52,0,629.2,0,0
298,21,52,0,629.2,0,0
298,22,52,0,629.2,0,0
298,23,88,0,705.8,0,0
298,24,88,0,705.8,0,0
298,25,88,0,705.8,0,0
299,1,52,0,628.9,0,0
299,2,68,0,175.4,0,0
299,3,68,0,638.4,0,0
299,4,68,0,175.4,0,0
299,5,52,0,628.9,0,0
299,6,68,0,197.9,0,0
299,7,68,0,638.4,0,0
299,8,76,0,191.0,0,0
299,9,100,0,183.3,0,0
299,10,96,0,216.6,0,0
299,11,92,0,671.9,0,0
299,12,60,0,512.4,0,0
299,13,80,0,670.1,0,0
299,14,96,0,216.6,0,0
299,15,116,0,677.7,0,0
299,16,68,0,138.7,0,0
299,17,72,0,706.0,0,0
299,18,68,0,175.4,0,0
299,19,68,0,138.7,0,0
299,20,68,0,175.4,0,0
299,21,96,0,216.6,0,0
299,22,84,0,174.5,0,0
299,23,116,0,677.7,0,0
299,24,96,0,672.8,0,0
299,25,96,0,672.8,0,0
300,1,80,0,438.9,0,0
300,2,64,0,725.3,0,0
300,3,64,0,692.2,0,0
300,4,92,0,702.4,0,0
300,5,64,0,725.3,0,0
300,6,64,0,692.2,0,0
300,7,92,0,702.4,0,0
300,8,76,0,739.0,0,0
300,9,76,0,739.0,0,0
300,10,60,5,822.2,0,0
300,11,84,0,214.7,0,0
300,12,76,0,739.0,0,0
300,13,60,5,822.2,0,0
300,14,84,0,214.7,0,0
300,15,64,0,725.3,0,0
300,16,64,0,692.2,0,0
300,17,88,0,468.9,0,0
300,18,80,0,438.9,0,0
300,19,68,0,726.1,0,0
300,20,80,0,438.9,0,0
300,21,76,0,739.0,0,0
300,22,80,0,438.9,0,0
300,23,84,0,214.7,0,0
300,24,88,0,468.9,0,0
300,25,64,0,692.2,0,0
301,1,60,0,621.7,0,0
301,2,72,0,723.0,0,0
301,3,64,0,360.9,0,0
301,4,48,0,526.3,0,0
301,5,48,0,526.3,0,0
301,6,92,0,414.3,0,0
301,7,92,0,414.3,0,0
301,8,64,0,360.9,0,0
301,9,68,0,677.7,0,0
301,10,64,0,360.9,0,0
301,11,68,0,677.7,0,0
301,12,40,21,781.4,0,0
301,13,36,0,422.5,0,0
301,14,72,0,723.0,0,0
301,15,76,0,642.3,0,0
301,16,40,21,781.4,0,0
301,17,76,0,642.3,0,0
301,18,48,0,526.3,0,0
301,19,40,21,781.4,0,0
301,20,36,0,422.5,0,0
301,21,60,0,621.7,0,0
301,22,72,0,687.8,0,0
301,23,60,0,621.7,0,0
301,24,92,0,318.4,0,0
301,25,92,0,414.3,0,0
302,1,76,6,796.4,0,0
302,2,84,45,837.0,0,0
302,3,100,3,789.7,0,0
302,4,104,12,785.0,0,0
302,5,76,47,849.6,0,0
302,6,68,10,757.2,0,0
302,7,104,45,834.9,0,0
302,8,92,31,787.4,0,0
